Time,T22,T12,T21,T11,TTANQFRIO,Time_Minutes
2023-12-17 03:18:05,30.853331829798027,29.035728311643503,18.931321737840936,41.98809348696178,18.530969130457443,3.55
2023-12-17 03:18:06,30.89455997242647,29.015114240329282,19.013778023097824,42.07054977221867,18.510355059143222,3.566666666666667
2023-12-17 03:18:07,30.952995885605766,28.927460370560336,18.95534210991853,42.128985685397964,18.802534625039705,3.5833333333333335
2023-12-17 03:18:08,30.984674862294533,28.97190921755699,18.94665496123721,42.13767283407928,18.765498970420214,3.6
2023-12-17 03:18:09,31.028806096147697,29.082237302189895,18.94665496123721,42.13767283407928,18.611039651934142,3.6166666666666667
2023-12-17 03:18:10,31.056751964444047,28.886616224115457,19.114330171015304,42.053835229190234,18.4154185738597,3.6333333333333333
2023-12-17 03:18:11,31.084635689563832,28.96978092934979,19.081219959361576,42.00358614755963,18.420645060393642,3.65
2023-12-17 03:18:12,31.129490688938613,29.216483425911125,18.94665496123721,41.93630364849744,18.510355059143222,3.6666666666666665
2023-12-17 03:18:13,31.151122765746774,29.22729946431521,19.00073515325761,41.96875176370968,18.553619212759543,3.683333333333333
2023-12-17 03:18:14,31.196613750799234,29.250044956841432,19.114462615888748,42.03698824128836,18.64460118286445,3.7
2023-12-17 03:18:15,31.143107539196738,29.303551168443928,19.301734356497477,42.170753770294596,18.805119817671933,3.716666666666667
2023-12-17 03:18:16,31.172546600329472,29.29133447186753,19.30633742101004,42.17896234910538,18.768469727942755,3.7333333333333334
2023-12-17 03:18:17,31.29729834359015,29.216483425911125,19.18158567774936,42.104111303148976,18.54391659007353,3.75
2023-12-17 03:18:18,31.297298343590153,29.291291514069634,19.306265824680203,42.15398336192131,18.66859673700437,3.7666666666666666
2023-12-17 03:18:19,31.290916150823076,29.32355021146912,19.36215771793504,42.13932340117421,18.877661256669008,3.783333333333333
